Video;Arena;Individual;Prop_time_lost;Smoothing_filter_window;Smoothing_Polyorder;Moving_threshold;Prop_time_moving;Average_Speed;Average_Speed_Moving;Traveled_Dist;Meander;Traveled_Dist_Moving;Meander_moving;Exploration_absolute_value;Exploration_relative_value;Exploration_method;Exploration_area;Exploration_aspect_param;Mean_nb_neighbours;Prop_time_with_at_least_one_neighbour;Mean_shortest_dist_neighbour;Mean_sum_distances_to_neighbours;file;initiales
Act_LU2_R3_080623.avi;0;Ind0;0.0;0;0;0;1.0;0.23521798318508058;0.23521798318508058;70.56539495552404;33337.63603109136;70.56539495552404;33337.63603109136;31.814606250546262;0.4782082829378154;Modern;2;NA;NA;NA;NA;NA;Act_LU2_R3_080623;fmd
Act_LU2_R3_080623.avi;1;Ind0;0.0;0;0;0;0.9910666666666667;0.6980018422485753;0.7042935311266401;209.4005526745722;35108.948394259256;209.4005526745722;35260.58886466841;46.63367559146005;0.710869362929627;Modern;2;NA;NA;NA;NA;NA;Act_LU2_R3_080623;fmd
Act_LU2_R3_080623.avi;2;Ind0;0.0;0;0;0;0.9853333333333333;0.6914030617024609;0.7016945822420104;207.4209185107364;44019.61429700439;207.4209185107364;44269.22893968343;60.57150309169937;0.895369344981748;Modern;2;NA;NA;NA;NA;NA;Act_LU2_R3_080623;fmd
Act_LU2_R3_080623.avi;3;Ind0;0.0;0;0;0;0.9949333333333333;0.6822959763806213;0.6857705471528626;204.68879291418662;27167.475685403067;204.68879291418662;27209.00538236435;60.32289078400279;0.8916943521594685;Modern;2;NA;NA;NA;NA;NA;Act_LU2_R3_080623;fmd
Act_LU2_R3_080623.avi;4;Ind0;0.0;0;0;0;1.0;0.4831628649150445;0.4831628649150445;144.94885947451363;28719.58295802461;144.94885947451363;28719.58295802461;60.52655309856673;0.9132233134895715;Modern;2;NA;NA;NA;NA;NA;Act_LU2_R3_080623;fmd
Act_LU2_R3_080623.avi;5;Ind0;0.0;0;0;0;0.9956;0.6024209647944797;0.6050833314528724;180.72628943834343;51802.4615326987;180.72628943834343;51965.30568613348;49.9305633593738;0.7063233504729757;Modern;2;NA;NA;NA;NA;NA;Act_LU2_R3_080623;fmd
