Video;Arena;Individual;Prop_time_lost;Smoothing_filter_window;Smoothing_Polyorder;Moving_threshold;Prop_time_moving;Average_Speed;Average_Speed_Moving;Traveled_Dist;Meander;Traveled_Dist_Moving;Meander_moving;Exploration_absolute_value;Exploration_relative_value;Exploration_method;Exploration_area;Exploration_aspect_param;Mean_nb_neighbours;Prop_time_with_at_least_one_neighbour;Mean_shortest_dist_neighbour;Mean_sum_distances_to_neighbours;Fichier;Nom
Act_LU_1_10.07.23.avi;0;Ind0;0.0;0;0;0;1.0;0.21363629761298097;0.21363629761298097;64.09088928389414;43858.69331559965;64.09088928389414;43858.69331559965;11.151519523588478;0.15053497869788038;Modern;1.37;NA;NA;NA;NA;NA;Act_LU_1_10.07.23;QV et YZ
Act_LU_1_10.07.23.avi;1;Ind0;0.0;0;0;0;1.0;0.3856239716995996;0.3856239716995996;115.68719150988014;28740.980879372237;115.68719150988014;28740.980879372237;32.75603669272043;0.43760530060321423;Modern;1.37;NA;NA;NA;NA;NA;Act_LU_1_10.07.23;QV et YZ
Act_LU_1_10.07.23.avi;2;Ind0;0.0;0;0;0;0.9998666666666667;0.22410281809588012;0.22413270245620762;67.23084542876434;51861.969349809064;67.23084542876434;51866.32852592836;28.350578786472123;0.3787504473911639;Modern;1.37;NA;NA;NA;NA;NA;Act_LU_1_10.07.23;QV et YZ
Act_LU_1_10.07.23.avi;3;Ind0;0.0;0;0;0;1.0;0.6154785573946956;0.6154785573946956;184.6435672184084;16475.42004235061;184.6435672184084;16475.42004235061;55.25968024556606;0.7009424031695248;Modern;1.37;NA;NA;NA;NA;NA;Act_LU_1_10.07.23;QV et YZ
Act_LU_1_10.07.23.avi;4;Ind0;0.0;0;0;0;1.0;0.22371273669262445;0.22371273669262445;67.1138210077873;39343.9597260702;67.1138210077873;39343.9597260702;13.70318269829919;0.1792929508827427;Modern;1.37;NA;NA;NA;NA;NA;Act_LU_1_10.07.23;QV et YZ
Act_LU_1_10.07.23.avi;5;Ind0;0.0;0;0;0;0.9998666666666667;0.11196578976609112;0.11198072052882829;33.58973692982728;68085.50879282028;33.58973692982728;68091.96801366104;1.5617093438050194;0.020863705009908078;Modern;1.37;NA;NA;NA;NA;NA;Act_LU_1_10.07.23;QV et YZ
