Video;Arena;Individual;Prop_time_lost;Smoothing_filter_window;Smoothing_Polyorder;Moving_threshold;Prop_time_moving;Average_Speed;Average_Speed_Moving;Traveled_Dist;Meander;Traveled_Dist_Moving;Meander_moving;Exploration_absolute_value;Exploration_relative_value;Exploration_method;Exploration_area;Exploration_aspect_param;Mean_nb_neighbours;Prop_time_with_at_least_one_neighbour;Mean_shortest_dist_neighbour;Mean_sum_distances_to_neighbours;file;Initiales
Act_LU2_R3_080623.avi;0;Ind0;0.0;0;0;0;1.0;0.22687125377015271;0.22687125377015271;68.06137613104578;34613.8154405502;68.06137613104578;34613.8154405502;17.787706611570247;0.2935280128877183;Modern;0.51;NA;NA;NA;NA;NA;Act_LU2_R3_080623;CZ
Act_LU2_R3_080623.avi;1;Ind0;0.0;0;0;0;0.9984;0.6622273634968102;0.6632886252972859;198.66820904904284;37852.27608379367;198.66820904904284;37910.196848003296;35.27840909090909;0.5777621750568889;Modern;0.51;NA;NA;NA;NA;NA;Act_LU2_R3_080623;CZ
Act_LU2_R3_080623.avi;2;Ind0;0.0;0;0;0;0.9857333333333334;0.6629305969586774;0.6725252911118734;198.87917908760173;45010.66264076025;198.87917908760173;45247.030246868795;47.48037190082645;0.6963102118730731;Modern;0.51;NA;NA;NA;NA;NA;Act_LU2_R3_080623;CZ
Act_LU2_R3_080623.avi;3;Ind0;0.0;0;0;0;0.9949333333333333;0.6583644285351875;0.6617171286536996;197.50932856055647;28158.900427484125;197.50932856055647;28201.945475452485;40.91167355371901;0.6121273948358875;Modern;0.51;NA;NA;NA;NA;NA;Act_LU2_R3_080623;CZ
Act_LU2_R3_080623.avi;4;Ind0;0.0;0;0;0;0.9996;0.46955645129155177;0.46974434903116424;140.86693538746454;29647.4419726882;140.86693538746454;29651.093196958045;39.798037190082646;0.6654718822604745;Modern;0.51;NA;NA;NA;NA;NA;Act_LU2_R3_080623;CZ
Act_LU2_R3_080623.avi;5;Ind0;0.0;0;0;0;0.9956;0.577790743530188;0.5803442582665609;173.337223059056;52913.63591391511;173.337223059056;53079.593907963725;33.78667355371901;0.4860922230892134;Modern;0.51;NA;NA;NA;NA;NA;Act_LU2_R3_080623;CZ
